"word","phonetic","part_of_speech_and_meanings","example_sentence","example_translation","audio_uk","audio_us"
"distribution","[.distri'bju:ʃən]","n. 分发 分配 分布 散布","The distribution of resources is uneven.","资源分配不均。","https://dict.youdao.com/dictvoice?type=1&audio=distribution","https://dict.youdao.com/dictvoice?type=2&audio=distribution"
"district","['distrikt]","n. 区 地区 区域 行政区; vt. 划分区域 划分地区","The city is divided into several districts.","这座城市被划分为几个区域。","https://dict.youdao.com/dictvoice?type=1&audio=district","https://dict.youdao.com/dictvoice?type=2&audio=district"
"disturb","[dis'tə:b]","vt. & vi. 打扰 扰乱 弄乱 妨碍 使...不安","Please do not disturb the meeting.","请不要打扰会议。","https://dict.youdao.com/dictvoice?type=1&audio=disturb","https://dict.youdao.com/dictvoice?type=2&audio=disturb"
"ditch","[ditʃ]","n. 沟 沟渠 渠道; vt. 坠入沟中 摆脱 飞机(在海上)迫降; vi. 挖一条沟渠 飞机紧急降落","The car fell into a ditch.","汽车掉进了沟里。","https://dict.youdao.com/dictvoice?type=1&audio=ditch","https://dict.youdao.com/dictvoice?type=2&audio=ditch"
"dive","[daiv]","vi. 跳水 潜水 俯冲; vt. 跳水 俯冲; vi. 把...伸入","He dived into the pool.","他跳入了游泳池。","https://dict.youdao.com/dictvoice?type=1&audio=dive","https://dict.youdao.com/dictvoice?type=2&audio=dive"
"diverse","[dai'və:s]","adj. 不一样的 相异的 不同的 多种多样的","The city is known for its diverse culture.","这座城市以多样的文化闻名。","https://dict.youdao.com/dictvoice?type=1&audio=diverse","https://dict.youdao.com/dictvoice?type=2&audio=diverse"
"divide","[di'vaid]","vt. 分 分配 分开(组); vi. 除 分开","Divide the cake into four pieces.","把蛋糕分成四块。","https://dict.youdao.com/dictvoice?type=1&audio=divide","https://dict.youdao.com/dictvoice?type=2&audio=divide"
"division","[di'viʒən]","n. 分 分配 除法 划分 分开 部门 师(军队)","He works in the marketing division.","他在市场部工作。","https://dict.youdao.com/dictvoice?type=1&audio=division","https://dict.youdao.com/dictvoice?type=2&audio=division"
"divorce","[di'vɔ:s]","n. 离婚 离异; vi. 离婚 与...办离婚","They decided to get a divorce.","他们决定离婚。","https://dict.youdao.com/dictvoice?type=1&audio=divorce","https://dict.youdao.com/dictvoice?type=2&audio=divorce"
"do","[du:]","aux.v. vt. & vi. 做 干 办","I will do my homework.","我会做作业。","https://dict.youdao.com/dictvoice?type=1&audio=do","https://dict.youdao.com/dictvoice?type=2&audio=do"
"dock","[dɔk]","n. 船坞 码头 (造)修船厂 尾巴的骨肉部分 被告席; vt. 进港 (减)剪短 对接; vi. 进港 对接","The ship docked at the port.","船停靠在港口。","https://dict.youdao.com/dictvoice?type=1&audio=dock","https://dict.youdao.com/dictvoice?type=2&audio=dock"
"doctor","['dɔktə]","n. 医生 医师 博士; vt. 医治 篡改 对...做手脚; vi. 用药","She went to see a doctor.","她去看医生。","https://dict.youdao.com/dictvoice?type=1&audio=doctor","https://dict.youdao.com/dictvoice?type=2&audio=doctor"
"document","['dɔkjumənt, 'dɔkjument]","n. 公文 文件 证件 [计算机] 文档; vt. 记载 用文件等证明","Please document all your sources.","请记录下你所有的资料来源。","https://dict.youdao.com/dictvoice?type=1&audio=document","https://dict.youdao.com/dictvoice?type=2&audio=document"
"dog","[dɔg]","n. 狗 犬 犬科动物 卑鄙的人; vt. 尾随 跟踪","A dog followed us home.","一只狗跟着我们回家。","https://dict.youdao.com/dictvoice?type=1&audio=dog","https://dict.youdao.com/dictvoice?type=2&audio=dog"
"dollar","['dɔlə]","n. 美元(货币单位)","I exchanged euros for dollars.","我把欧元换成美元。","https://dict.youdao.com/dictvoice?type=1&audio=dollar","https://dict.youdao.com/dictvoice?type=2&audio=dollar"
"domestic","[də'mestik]","adj. 本国的 国内的 家庭的 驯养的; n. 家仆 佣人","She prefers domestic travel over international trips.","她更喜欢国内旅行而非出国旅行。","https://dict.youdao.com/dictvoice?type=1&audio=domestic","https://dict.youdao.com/dictvoice?type=2&audio=domestic"
"donkey","['dɔŋki]","n.驴 笨蛋","The donkey carried the heavy load up the hill.","驴把重物搬上了山坡。","https://dict.youdao.com/dictvoice?type=1&audio=donkey","https://dict.youdao.com/dictvoice?type=2&audio=donkey"
"door","[dɔ:]","n.门 通道 一家","Please close the door behind you.","请在你身后关上门。","https://dict.youdao.com/dictvoice?type=1&audio=door","https://dict.youdao.com/dictvoice?type=2&audio=door"
"dorm","[dɔ:m]","n.(集体)宿舍","He lives in a dorm near the university.","他住在大学附近的宿舍里。","https://dict.youdao.com/dictvoice?type=1&audio=dorm","https://dict.youdao.com/dictvoice?type=2&audio=dorm"
"dormitory","['dɔ:mitri]","n.集体寝室 宿舍","The dormitory has shared bathrooms.","宿舍有共用浴室。","https://dict.youdao.com/dictvoice?type=1&audio=dormitory","https://dict.youdao.com/dictvoice?type=2&audio=dormitory"
"dose","[dəus]","n.剂量 用量 一剂; vt.配","Take one dose of medicine twice a day.","每天服用一剂药，两次。","https://dict.youdao.com/dictvoice?type=1&audio=dose","https://dict.youdao.com/dictvoice?type=2&audio=dose"
"dot","[dɔt]","n.点 圆点 少量 小东西; vt.作小点记号 点缀; vi.作小点记号 [计算机] 点","She added a dot to the map to mark the location.","她在地图上加了一个点标记位置。","https://dict.youdao.com/dictvoice?type=1&audio=dot","https://dict.youdao.com/dictvoice?type=2&audio=dot"
"double","['dʌbl]","adj.两倍的 复制品 替身 双重角色的演员 双的 双人房; adv. 两倍地 双人地 翻来覆去地 对折地; vt.使加倍 对折 握紧 做替身; vi.加倍 转身 兼任 替代演出","He earns double his previous salary now.","他现在的收入是以前的两倍。","https://dict.youdao.com/dictvoice?type=1&audio=double","https://dict.youdao.com/dictvoice?type=2&audio=double"
"doubt","[daut]","n.怀疑 疑虑 不信任; vt.怀疑 不信任; vi.不确定","I have some doubt about the accuracy of this report.","我对这份报告的准确性有些怀疑。","https://dict.youdao.com/dictvoice?type=1&audio=doubt","https://dict.youdao.com/dictvoice?type=2&audio=doubt"
"doubtful","['dautfəl]","adj.难以预测的 怀疑的 疑心的 不确定的","The weather is doubtful for tomorrow.","明天的天气不确定。","https://dict.youdao.com/dictvoice?type=1&audio=doubtful","https://dict.youdao.com/dictvoice?type=2&audio=doubtful"
"doubtless","['dautlis]","adv.无疑地 很可能 确定地; adj.无疑的 确定的","He is doubtless the best candidate for the job.","他无疑是这份工作的最佳人选。","https://dict.youdao.com/dictvoice?type=1&audio=doubtless","https://dict.youdao.com/dictvoice?type=2&audio=doubtless"
"down","[daun]","adv.向下 在下面 下跌 在南方; adj.向下的 降低的 情绪低落 停止运行; n.绒毛 汗毛 轻视; prep.沿着...而下","The ball rolled down the hill.","球滚下了山坡。","https://dict.youdao.com/dictvoice?type=1&audio=down","https://dict.youdao.com/dictvoice?type=2&audio=down"
"downstairs","[.daun'stɛəz]","adv.在楼下 向楼下; adj.楼下的; n.楼下","He went downstairs to answer the phone.","他下楼去接电话。","https://dict.youdao.com/dictvoice?type=1&audio=downstairs","https://dict.youdao.com/dictvoice?type=2&audio=downstairs"
"downward","['daunwəd]","adj.向下的; adv.向下地","The economy is on a downward trend.","经济处于下行趋势。","https://dict.youdao.com/dictvoice?type=1&audio=downward","https://dict.youdao.com/dictvoice?type=2&audio=downward"
"dozen","['dʌzn]","n.一打 十二个; adj.一打的 十二个的","I bought a dozen eggs from the market.","我从市场买了一打鸡蛋。","https://dict.youdao.com/dictvoice?type=1&audio=dozen","https://dict.youdao.com/dictvoice?type=2&audio=dozen"
"draft","[dræft]","n.草稿 草图 汇票 徴兵; vt.起草 征兵 选秀; adj.酝酿中的","He prepared a draft of the report.","他准备了报告草稿。","https://dict.youdao.com/dictvoice?type=1&audio=draft","https://dict.youdao.com/dictvoice?type=2&audio=draft"
"drag","[dræg]","vt.拖 拉 拖曳 拖累 拖拉(动); vi.拖拉(动) 缓慢地行走; n.用来拖拉的东西 拖 拖累","She had to drag the suitcase up the stairs.","她不得不把行李箱拖上楼梯。","https://dict.youdao.com/dictvoice?type=1&audio=drag","https://dict.youdao.com/dictvoice?type=2&audio=drag"
"dragon","['drægən]","n.龙 凶暴的人 严厉的人","The dragon guarded the treasure in the story.","故事里的龙守护着宝藏。","https://dict.youdao.com/dictvoice?type=1&audio=dragon","https://dict.youdao.com/dictvoice?type=2&audio=dragon"
"drain","[drein]","vt.排去 放水 耗尽 排出 排干 喝光; vi.变干 排出 排水; n.下水道 排水沟 消耗 耗竭","Water drained slowly from the sink.","水慢慢从水槽排掉。","https://dict.youdao.com/dictvoice?type=1&audio=drain","https://dict.youdao.com/dictvoice?type=2&audio=drain"
"drama","['drɑ:mə]","n.一出戏剧 剧本 戏剧 戏剧性情节 刺激","The play is a classic drama.","这部剧是一部经典戏剧。","https://dict.youdao.com/dictvoice?type=1&audio=drama","https://dict.youdao.com/dictvoice?type=2&audio=drama"
"dramatic","[drə'mætik]","adj.引人注目的 戏剧的 给人深刻印象的; n.(pl.)戏剧作品 戏曲","The sunset was a dramatic sight.","落日景象非常壮观。","https://dict.youdao.com/dictvoice?type=1&audio=dramatic","https://dict.youdao.com/dictvoice?type=2&audio=dramatic"
"dramatization","[.dræməti'zeiʃən]","n.编剧 改编成戏剧","The novel received a dramatization on TV.","这部小说被改编成电视戏剧。","https://dict.youdao.com/dictvoice?type=1&audio=dramatization","https://dict.youdao.com/dictvoice?type=2&audio=dramatization"
"draw","[drɔ:]","vt.(drew"," drawn)拉 拖 挨近 提取 画 绘制 划 拨出; n.平局 抽签 拉 拽 吸引人的事物","She drew a beautiful portrait.","她画了一幅美丽的肖像画。","https://dict.youdao.com/dictvoice?type=2&audio=draw"
"drawer","['drɔ:ə]","n.抽屉","I keep my stationery in the top drawer.","我把文具放在上面的抽屉里。","https://dict.youdao.com/dictvoice?type=1&audio=drawer","https://dict.youdao.com/dictvoice?type=2&audio=drawer"
"drawing","['drɔ:iŋ]","n.图画 素描 绘图 绘图技巧","He submitted his drawing for the art contest.","他提交了他的图画参加艺术比赛。","https://dict.youdao.com/dictvoice?type=1&audio=drawing","https://dict.youdao.com/dictvoice?type=2&audio=drawing"
"dread","[dred]","n.畏惧 恐怖 可怕的人 可怕的事; vt.惧怕 恐惧; adj.可怕的 可怖的","She felt dread before the exam.","她在考试前感到害怕。","https://dict.youdao.com/dictvoice?type=1&audio=dread","https://dict.youdao.com/dictvoice?type=2&audio=dread"
"dream","[dri:m]","n.梦 梦想; vt.&vi.做梦 想象","He dreams of traveling the world.","他梦想环游世界。","https://dict.youdao.com/dictvoice?type=1&audio=dream","https://dict.youdao.com/dictvoice?type=2&audio=dream"
"dress","[dres]","n.女服 童装 服装; vt.&vi.穿着; adj.正式的(衣服)","She wore a beautiful dress to the party.","她穿了一件漂亮的裙子去参加聚会。","https://dict.youdao.com/dictvoice?type=1&audio=dress","https://dict.youdao.com/dictvoice?type=2&audio=dress"
"drift","[drift]","vi.漂流 漂泊 吹积; n.漂流 漂移 漂流物 观望 吹积物 趋势; vt.使漂流 把...吹积","The boat drifted along the river.","小船沿河漂流。","https://dict.youdao.com/dictvoice?type=1&audio=drift","https://dict.youdao.com/dictvoice?type=2&audio=drift"
"drill","[dril]","n.钻头 钻孔机 钻子 播种机 操练; vi.钻孔; vt.训练 钻孔","He used a drill to make a hole in the wall.","他用钻头在墙上钻了一个洞。","https://dict.youdao.com/dictvoice?type=1&audio=drill","https://dict.youdao.com/dictvoice?type=2&audio=drill"
"drink","[driŋk]","vt. & vi. 饮 喝 酒; n. 饮料","I like to drink water after running.","我跑步后喜欢喝水。","https://dict.youdao.com/dictvoice?type=1&audio=drink","https://dict.youdao.com/dictvoice?type=2&audio=drink"
"drip","[drip]","vi. 滴下 漏水; n. 水滴 滴点 滴量 乏味的人","Water is dripping from the ceiling.","水从天花板上滴下来。","https://dict.youdao.com/dictvoice?type=1&audio=drip","https://dict.youdao.com/dictvoice?type=2&audio=drip"
"drive","[draiv]","vt. & vi. 驾驶 驱使 驾进; n. 驾车 快车道 推进力 驱动器","He drives to work every day.","他每天开车上班。","https://dict.youdao.com/dictvoice?type=1&audio=drive","https://dict.youdao.com/dictvoice?type=2&audio=drive"
"driver","['draivə]","n. 驾驶员 司机","The driver waited for us at the station.","司机在车站等我们。","https://dict.youdao.com/dictvoice?type=1&audio=driver","https://dict.youdao.com/dictvoice?type=2&audio=driver"
"drop","[drɔp]","vt. 使落下 降低 减少; vi. 落下 减弱; n. 滴 微量 落下","Don't drop the vase!","别把花瓶掉了！","https://dict.youdao.com/dictvoice?type=1&audio=drop","https://dict.youdao.com/dictvoice?type=2&audio=drop"
"drought","[draut]","n. 旱灾 干旱","The region suffered a severe drought.","该地区遭受了严重干旱。","https://dict.youdao.com/dictvoice?type=1&audio=drought","https://dict.youdao.com/dictvoice?type=2&audio=drought"
"drown","[draun]","vi. 溺死 淹死; vt. 淹死 沉浸于","He nearly drowned in the river.","他差点在河里淹死。","https://dict.youdao.com/dictvoice?type=1&audio=drown","https://dict.youdao.com/dictvoice?type=2&audio=drown"
"drug","[drʌg]","n. 药 药物 毒品; vt. 下药 使麻醉; vi. 吸毒","He was addicted to illegal drugs.","他沉迷于非法毒品。","https://dict.youdao.com/dictvoice?type=1&audio=drug","https://dict.youdao.com/dictvoice?type=2&audio=drug"
"drum","[drʌm]","n. 鼓 鼓声 鼓状物 圆桶; vi. 击鼓 作鼓声 引起兴趣; vt. 召集 入伍 推动 连续击打","He played the drum in the band.","他在乐队里打鼓。","https://dict.youdao.com/dictvoice?type=1&audio=drum","https://dict.youdao.com/dictvoice?type=2&audio=drum"
"drunk","[drʌŋk]","adj. 醉的 陶醉的; vbl. 喝酒","He was drunk after the party.","聚会后他喝醉了。","https://dict.youdao.com/dictvoice?type=1&audio=drunk","https://dict.youdao.com/dictvoice?type=2&audio=drunk"
